t=0 enPsi maxBondDim enPhi svn(x) 
6.1 -67.6571 800 -65.836 0.00458618 0.0253088 0.0784487 0.18509 0.335563 0.502076 0.650788 0.736667 0.791083 0.846898 1.04218 1.07179 1.07165 1.0421 0.846867 0.791103 0.736732 0.650837 0.502066 0.335534 0.185093 0.0784284 0.0252888 0.00458802 
6.2 -67.6571 800 -65.836 0.00561172 0.0302262 0.0901315 0.204015 0.357551 0.522832 0.663779 0.741175 0.795886 0.855457 1.05463 1.07433 1.07418 1.05455 0.855418 0.79591 0.741255 0.663826 0.522815 0.35753 0.204017 0.0901105 0.0302005 0.00561416 
6.3 -67.6571 800 -65.8361 0.0068319 0.0358373 0.102794 0.223468 0.379402 0.542821 0.675309 0.745234 0.800967 0.864716 1.06469 1.07796 1.0778 1.06459 0.864666 0.800988 0.745324 0.675351 0.542796 0.379392 0.223467 0.102771 0.0358075 0.00683411 
6.4 -67.6571 800 -65.8362 0.00827336 0.0421874 0.116394 0.243327 0.401047 0.56191 0.685465 0.748981 0.806268 0.874392 1.07214 1.08267 1.08251 1.07202 0.874333 0.806278 0.749077 0.685498 0.56188 0.401048 0.243323 0.116368 0.0421559 0.00827451 
6.5 -67.6571 800 -65.8363 0.00996299 0.0493136 0.130874 0.263476 0.422415 0.579969 0.69437 0.752512 0.811756 0.884205 1.07699 1.08826 1.0881 1.07685 0.88414 0.811751 0.752607 0.69439 0.579935 0.422426 0.263469 0.130844 0.0492831 0.00996239 
6.6 -67.6571 800 -65.8364 0.0119271 0.0572421 0.146157 0.283809 0.443435 0.59688 0.702175 0.755878 0.817439 0.893904 1.07947 1.09436 1.09421 1.07931 0.893841 0.817412 0.755968 0.70218 0.596843 0.443452 0.283798 0.146125 0.057215 0.0119243 
6.7 -67.6571 800 -65.8365 0.0141909 0.065986 0.162156 0.304229 0.464025 0.612543 0.709043 0.759103 0.82336 0.903299 1.07997 1.1006 1.10047 1.07978 0.903247 0.823308 0.759183 0.709034 0.612504 0.464043 0.304214 0.162121 0.0659636 0.0141855 
6.8 -67.6571 800 -65.8366 0.0167771 0.0755428 0.178769 0.324651 0.484094 0.626889 0.715139 0.762197 0.829586 0.912272 1.07899 1.10671 1.1066 1.07877 0.912242 0.829508 0.762263 0.715114 0.62685 0.484111 0.324633 0.178734 0.0755254 0.016769 
6.9 -67.6571 800 -65.8367 0.0197057 0.0858932 0.195892 0.345 0.503544 0.639889 0.720609 0.765176 0.836192 0.920779 1.07705 1.11252 1.11243 1.07681 0.920779 0.836087 0.765224 0.720571 0.639848 0.503556 0.344978 0.195858 0.0858797 0.0196947 
7 -67.6571 800 -65.8368 0.0229922 0.0970003 0.213415 0.365208 0.522268 0.651548 0.72558 0.768074 0.84323 0.928841 1.07465 1.11802 1.11796 1.0744 0.928872 0.843102 0.7681 0.72553 0.651508 0.522274 0.365182 0.213383 0.0969889 0.0229783 
7.1 -67.6571 800 -65.8369 0.0266464 0.10881 0.231232 0.385208 0.54016 0.661918 0.730148 0.770955 0.850713 0.936513 1.07224 1.12333 1.1233 1.07197 0.936569 0.850566 0.770959 0.730088 0.661878 0.54016 0.38518 0.231203 0.108799 0.0266298 
7.2 -67.6571 800 -65.837 0.0306713 0.121252 0.249242 0.404934 0.557117 0.671082 0.734382 0.77392 0.858592 0.943864 1.07016 1.12865 1.12865 1.0699 0.943933 0.858431 0.7739 0.734314 0.671044 0.557112 0.404905 0.249217 0.12124 0.0306525 
7.3 -67.6571 800 -65.8371 0.0350618 0.134244 0.26735 0.424313 0.573046 0.679155 0.738324 0.777098 0.866758 0.950943 1.06867 1.1342 1.13423 1.06843 0.951009 0.866589 0.777055 0.738248 0.67912 0.573038 0.424285 0.267328 0.13423 0.0350413 
7.4 -67.6571 800 -65.8372 0.0398036 0.147692 0.285467 0.443267 0.587874 0.686269 0.741997 0.780636 0.875045 0.957761 1.06796 1.14015 1.14021 1.06775 0.95781 0.874876 0.780572 0.741917 0.686239 0.587865 0.443241 0.28545 0.147677 0.0397825 
7.5 -67.6571 800 -65.8373 0.0448732 0.161496 0.303511 0.461709 0.601552 0.692564 0.745415 0.784684 0.883255 0.964279 1.06816 1.14656 1.14665 1.06798 0.964299 0.883095 0.784601 0.745336 0.692538 0.601542 0.461687 0.303499 0.161482 0.0448523 
7.6 -67.6571 800 -65.8375 0.0502376 0.175551 0.321407 0.479547 0.614056 0.698174 0.748599 0.789367 0.891185 0.970411 1.06931 1.15334 1.15344 1.06916 0.970394 0.89104 0.789268 0.748525 0.698152 0.614047 0.479529 0.321402 0.175539 0.0502179 
7.7 -67.6571 800 -65.8376 0.0558552 0.189754 0.339082 0.496685 0.625397 0.703219 0.751578 0.794769 0.898655 0.976032 1.0714 1.1602 1.16029 1.07129 0.975978 0.89853 0.794656 0.751517 0.703199 0.625389 0.496673 0.339086 0.189746 0.0558375 
7.8 -67.6571 800 -65.8377 0.0616775 0.204003 0.356469 0.51303 0.635614 0.707798 0.754405 0.800913 0.905532 0.980999 1.07434 1.16666 1.16673 1.07425 0.98091 0.905429 0.800789 0.754362 0.707779 0.635605 0.513023 0.356481 0.203998 0.0616624 
7.9 -67.6571 800 -65.8379 0.0676501 0.218201 0.373499 0.528494 0.644774 0.711986 0.757153 0.807752 0.911748 0.985169 1.07794 1.17218 1.17222 1.07787 0.985053 0.911667 0.807621 0.757133 0.711966 0.644762 0.528492 0.373519 0.218198 0.0676382 
