time en(t) enf(t) enf(t)-en0 svN(t) localEn(t) localEn(t)-localEn0 SzSz(t) Sperp(t)
0 -45.0899 -30.7449 4.1147 0.228198 0.208233 0.208436 0.208422 0.208421 0.208422 0.208421 0.208422 0.208421 0.208437 0.208239 0.228186 -3.12373 -2.44626 -2.45063 -2.4506 -2.45061 -2.45061 -2.45061 -2.45061 -2.4506 -2.45063 -2.44626 -3.1237 0.663523 0.253103 0.291538 0.282588 0.283514 0.283075 0.283079 0.283511 0.282589 0.291535 0.253103 0.663547 0.215587 -0.213345 0.213853 -0.213856 0.213827 -0.222903 1 -0.222905 0.213827 -0.213855 0.213853 -0.213346 0.215588 3.06303e-06 -1.94022e-05 0.000222242 -0.00163079 0.0191427 -0.165838 1 -0.165839 0.019143 -0.00162959 0.00022213 -1.94568e-05 3.0591e-06 
0 -36.4521 -31.0085 3.85101 0.329469 0.298143 0.298532 0.298495 0.298492 0.298491 0.298492 0.29849 0.298492 0.298531 0.29814 0.32946 -3.15709 -2.46351 -2.47093 -2.47091 -2.47092 -2.47092 -2.47092 -2.47092 -2.47091 -2.47094 -2.4635 -3.15707 0.63016 0.235853 0.27124 0.262278 0.263201 0.262762 0.262764 0.263199 0.26228 0.271232 0.235863 0.630178 0.196616 -0.193648 0.194507 -0.19453 0.194494 -0.208516 1 -0.208527 0.194494 -0.194528 0.194506 -0.193649 0.196617 5.86159e-06 -2.57074e-05 0.000468388 -0.00237629 0.0298314 -0.19892 1 -0.198934 0.0298309 -0.00237174 0.000467648 -2.56753e-05 5.7859e-06 
0 -33.073 -31.1352 3.7244 0.444803 0.398895 0.399557 0.399469 0.399465 0.39946 0.399463 0.399459 0.399463 0.399552 0.398891 0.444801 -3.1764 -2.46884 -2.48055 -2.48059 -2.4806 -2.48061 -2.48061 -2.48061 -2.48059 -2.48056 -2.46882 -3.17639 0.610852 0.230522 0.261616 0.252606 0.253518 0.253078 0.253079 0.253516 0.252607 0.261607 0.230538 0.610864 0.173576 -0.170157 0.171488 -0.171561 0.171572 -0.191612 1 -0.191631 0.171573 -0.171558 0.171488 -0.170157 0.173577 1.11942e-05 -3.67042e-05 0.00101029 -0.00388574 0.0430176 -0.23386 1 -0.233884 0.0430158 -0.00388023 0.00100996 -3.61832e-05 1.08971e-05 
0 -31.8563 -31.1895 3.67007 0.565804 0.502719 0.503706 0.503518 0.503515 0.503508 0.503509 0.503507 0.503508 0.503691 0.502725 0.565809 -3.18884 -2.46727 -2.48452 -2.48468 -2.48472 -2.48473 -2.48472 -2.48472 -2.48468 -2.48453 -2.46725 -3.18883 0.598412 0.232093 0.257645 0.248516 0.2494 0.248959 0.248961 0.249397 0.248515 0.257642 0.23211 0.598421 0.148418 -0.145054 0.146955 -0.14713 0.147329 -0.173997 1 -0.17402 0.147331 -0.147127 0.146954 -0.145054 0.148418 3.17437e-05 -7.32223e-05 0.00201581 -0.00631349 0.0577983 -0.26811 1 -0.268138 0.0577958 -0.00630834 0.0020125 -7.20148e-05 3.09666e-05 
0 -31.4358 -31.2111 3.64845 0.685868 0.603991 0.60526 0.604897 0.604897 0.60489 0.604887 0.60489 0.604885 0.60523 0.604015 0.685878 -3.19883 -2.46195 -2.48585 -2.48624 -2.48634 -2.48635 -2.48634 -2.48635 -2.48625 -2.48584 -2.46194 -3.19882 0.588423 0.237408 0.256315 0.246949 0.247781 0.247335 0.247342 0.247774 0.246946 0.256324 0.237418 0.588434 0.123087 -0.120377 0.122899 -0.12327 0.12392 -0.157362 1 -0.157382 0.123923 -0.123266 0.122899 -0.120378 0.123086 8.10551e-05 -0.000149121 0.00354573 -0.00967035 0.0731618 -0.298888 1 -0.298911 0.073155 -0.00969625 0.00354152 -0.00014905 8.16246e-05 
0 -31.2939 -31.2193 3.64027 0.800226 0.699242 0.700608 0.699968 0.699967 0.699964 0.699958 0.699966 0.699956 0.700561 0.699291 0.800241 -3.20843 -2.45462 -2.48595 -2.48676 -2.48694 -2.48696 -2.48695 -2.48695 -2.48676 -2.48592 -2.45463 -3.20841 0.57882 0.24474 0.256216 0.246437 0.247179 0.246728 0.246738 0.24717 0.246429 0.256244 0.244735 0.578838 0.0991124 -0.0975825 0.100726 -0.101414 0.102921 -0.142892 1 -0.142902 0.102927 -0.101412 0.100727 -0.097584 0.0991115 0.000187114 -0.000334752 0.00576053 -0.0142446 0.088385 -0.324099 1 -0.324115 0.0883738 -0.0142642 0.00575226 -0.000326479 0.000183801 
0 -31.2468 -31.2223 3.63728 0.905314 0.786545 0.787641 0.786591 0.786583 0.786587 0.786578 0.786591 0.786583 0.787583 0.786617 0.90533 -3.21834 -2.44629 -2.48536 -2.48683 -2.48715 -2.48717 -2.48717 -2.48716 -2.48684 -2.48532 -2.44632 -3.21831 0.568912 0.253067 0.256804 0.246364 0.246968 0.246511 0.246518 0.246959 0.246352 0.256848 0.253045 0.568938 0.0774586 -0.0774386 0.0811587 -0.0823299 0.0852097 -0.131135 1 -0.131132 0.0852164 -0.0823294 0.0811608 -0.0774411 0.0774575 0.000369283 -0.000654251 0.00868564 -0.0201471 0.102994 -0.342798 1 -0.342807 0.102978 -0.0201567 0.00867295 -0.000642143 0.000357233 
0 -31.2313 -31.2233 3.63621 0.998268 0.865007 0.865284 0.863658 0.863629 0.863642 0.863633 0.863649 0.863658 0.865221 0.865096 0.998282 -3.22856 -2.43772 -2.48425 -2.48669 -2.48722 -2.48725 -2.48725 -2.48722 -2.48671 -2.48419 -2.43776 -3.22852 0.558692 0.261637 0.25792 0.2465 0.246903 0.246437 0.246437 0.246899 0.246484 0.257976 0.261599 0.558726 0.0585752 -0.0601505 0.0643676 -0.0662244 0.0710481 -0.122088 1 -0.122072 0.071055 -0.0662261 0.0643713 -0.0601537 0.058574 0.000657163 -0.00114737 0.0123752 -0.027279 0.116663 -0.355157 1 -0.355163 0.116643 -0.027283 0.0123581 -0.00113498 0.000638604 
0 -31.2263 -31.2237 3.63582 1.07689 0.93459 0.933352 0.93096 0.930886 0.930905 0.930901 0.930918 0.930972 0.933296 0.934684 1.0769 -3.23879 -2.42957 -2.4826 -2.48642 -2.48722 -2.48727 -2.48728 -2.48722 -2.48644 -2.48254 -2.42961 -3.23875 0.548457 0.269795 0.259564 0.246768 0.2469 0.246417 0.246403 0.246903 0.246748 0.259624 0.269749 0.548495 0.0425505 -0.0455708 0.0501806 -0.0529521 0.0602784 -0.115391 1 -0.115365 0.0602839 -0.0529558 0.050185 -0.0455741 0.0425494 0.00109474 -0.00187552 0.0167884 -0.0354606 0.129192 -0.362128 1 -0.36214 0.129171 -0.0354631 0.0167656 -0.00186323 0.00106403 
0 -31.2247 -31.2239 3.63568 1.14002 0.996132 0.992623 0.989258 0.989105 0.98912 0.989128 0.989142 0.989287 0.992583 0.996218 1.14002 -3.24865 -2.42241 -2.48038 -2.48605 -2.48719 -2.48727 -2.4873 -2.48718 -2.48607 -2.48033 -2.42245 -3.24861 0.538601 0.276952 0.261785 0.247147 0.24693 0.246418 0.246387 0.246946 0.247125 0.261841 0.276908 0.538641 0.0292764 -0.03341 0.0383083 -0.0422532 0.0525111 -0.110542 1 -0.110511 0.0525137 -0.042259 0.0383136 -0.0334122 0.0292755 0.00171514 -0.00286344 0.0218107 -0.0443409 0.140398 -0.365028 1 -0.365052 0.140379 -0.0443454 0.0217888 -0.00285434 0.00167079 
